"age","job","marital","education","default","balance","housing","loan","day","month","duration","campaign","pdays","previous","y"
38,"admin.","married","tertiary","no",2275.86206896552,"no","no",5,"aug",176,2,-1,0,"no"
36,"management","married","tertiary","no",1818.3908045977,"no","no",3,"feb",26,2,197,1,"no"
38,"retired","single","unknown","no",71.2643678160919,"no","no",19,"jun",212,1,-1,0,"no"
59,"housemaid","married","primary","no",270.114942528736,"no","no",13,"aug",119,2,-1,0,"no"
37,"management","married","tertiary","no",562.068965517241,"yes","no",7,"aug",205,5,-1,0,"no"
29,"self-employed","married","tertiary","no",4518.3908045977,"yes","no",3,"jun",73,4,-1,0,"no"
43,"blue-collar","married","secondary","no",803.448275862069,"yes","yes",20,"nov",1258,2,122,2,"yes"
33,"technician","married","secondary","no",66.6666666666667,"yes","no",29,"aug",57,2,-1,0,"no"
54,"housemaid","divorced","secondary","no",1525.28735632184,"no","no",5,"jun",115,2,-1,0,"no"
55,"services","married","secondary","no",640.229885057471,"no","no",19,"jun",58,1,-1,0,"no"
32,"technician","single","tertiary","no",851.724137931035,"yes","no",11,"aug",238,1,-1,0,"no"
48,"management","married","primary","no",3712.64367816092,"yes","no",20,"nov",207,3,-1,0,"no"
33,"management","single","tertiary","no",1654.02298850575,"yes","no",3,"jun",178,2,-1,0,"no"
46,"admin.","married","secondary","no",137.931034482759,"yes","no",14,"may",20,11,-1,0,"no"
44,"management","married","tertiary","no",1216.09195402299,"no","no",11,"mar",188,3,-1,0,"yes"
47,"blue-collar","married","primary","no",1012.64367816092,"yes","no",14,"may",143,1,370,2,"no"
38,"technician","married","secondary","no",7733.33333333333,"no","no",25,"nov",232,1,96,4,"yes"
80,"retired","married","secondary","no",531.034482758621,"no","no",7,"dec",127,2,-1,0,"no"
40,"self-employed","married","secondary","no",191.954022988506,"yes","yes",8,"may",380,4,295,1,"no"
43,"entrepreneur","married","tertiary","no",1809.19540229885,"yes","no",19,"nov",167,3,-1,0,"no"
32,"technician","single","tertiary","no",1867.81609195402,"no","no",22,"may",796,1,109,1,"yes"
39,"management","married","tertiary","no",645.977011494253,"no","no",13,"sep",303,2,-1,0,"no"
33,"technician","married","secondary","no",10695.4022988506,"yes","no",17,"apr",407,2,-1,0,"no"
31,"technician","single","secondary","no",40.2298850574713,"no","yes",16,"jul",229,1,-1,0,"no"
36,"management","single","tertiary","no",0,"no","no",11,"aug",108,2,-1,0,"no"
35,"management","single","tertiary","no",2857.47126436782,"yes","no",25,"may",265,1,-1,0,"no"
25,"services","single","secondary","no",422.988505747126,"no","no",25,"jul",168,1,-1,0,"no"
33,"management","single","secondary","no",1790.80459770115,"yes","no",17,"apr",97,1,-1,0,"no"
23,"blue-collar","single","primary","no",9916.09195402299,"yes","no",15,"may",169,1,346,1,"no"
31,"management","single","tertiary","no",2977.01149425287,"no","no",23,"sep",103,2,484,2,"no"
36,"management","married","tertiary","no",0,"yes","yes",3,"jun",599,3,-1,0,"no"
44,"technician","single","tertiary","no",1034.48275862069,"yes","no",29,"jan",322,2,-1,0,"no"
31,"management","single","tertiary","no",442.528735632184,"yes","no",21,"may",304,1,-1,0,"no"
55,"blue-collar","married","primary","no",1895.40229885057,"yes","no",12,"may",52,3,-1,0,"no"
51,"housemaid","divorced","secondary","no",10606.8965517241,"no","no",18,"jul",655,4,-1,0,"yes"
36,"admin.","married","secondary","no",0,"yes","yes",9,"feb",101,2,-1,0,"no"
27,"unemployed","single","tertiary","no",1.14942528735632,"no","no",3,"feb",65,2,-1,0,"no"
40,"services","married","secondary","no",886.206896551724,"yes","no",15,"may",173,4,-1,0,"no"
49,"services","married","secondary","no",321.83908045977,"yes","no",14,"jul",162,3,-1,0,"no"
59,"retired","married","primary","no",52.8735632183908,"no","no",14,"aug",78,2,-1,0,"no"
32,"management","married","tertiary","no",2794.25287356322,"yes","no",14,"may",646,5,-1,0,"yes"
42,"retired","single","tertiary","no",354.022988505747,"no","no",30,"jan",114,2,-1,0,"no"
35,"management","divorced","tertiary","no",183.908045977011,"yes","no",4,"jun",141,6,-1,0,"no"
29,"blue-collar","single","secondary","no",637.931034482759,"yes","no",15,"may",133,4,-1,0,"no"
29,"technician","single","secondary","no",894.252873563218,"yes","no",6,"jun",1994,2,-1,0,"no"
37,"blue-collar","single","secondary","no",55.1724137931035,"no","no",6,"may",140,2,-1,0,"no"
49,"admin.","married","primary","no",194.252873563218,"yes","no",15,"may",82,3,-1,0,"no"
51,"services","divorced","secondary","no",13.7931034482759,"yes","no",17,"nov",150,1,-1,0,"no"
61,"housemaid","married","primary","no",974.712643678161,"no","no",27,"apr",605,1,187,1,"no"
43,"management","married","secondary","no",552.873563218391,"yes","no",18,"nov",164,1,110,2,"no"
42,"services","married","tertiary","no",14049.4252873563,"yes","no",19,"nov",36,1,-1,0,"no"
24,"blue-collar","married","secondary","no",-291.954022988506,"yes","yes",27,"may",290,2,-1,0,"no"
46,"self-employed","married","tertiary","no",1319.54022988506,"no","no",29,"jul",104,2,-1,0,"no"
23,"admin.","single","secondary","no",5.74712643678161,"no","no",12,"may",413,1,-1,0,"no"
26,"services","single","secondary","no",57.4712643678161,"yes","no",12,"aug",153,1,-1,0,"no"
43,"blue-collar","divorced","primary","no",105.747126436782,"yes","no",15,"may",237,2,-1,0,"no"
35,"technician","single","tertiary","no",540.229885057471,"yes","no",25,"jul",743,13,-1,0,"yes"
38,"technician","married","secondary","no",0,"no","no",28,"aug",82,4,-1,0,"no"
56,"unemployed","divorced","primary","no",125.287356321839,"no","no",15,"jul",924,4,-1,0,"no"
31,"services","married","secondary","no",505.747126436782,"yes","no",17,"jun",117,3,-1,0,"no"
32,"management","single","tertiary","no",0,"no","no",5,"feb",550,4,-1,0,"yes"
28,"services","single","secondary","no",3086.20689655172,"no","yes",24,"aug",5,1,-1,0,"no"
26,"admin.","divorced","secondary","yes",-3.44827586206897,"yes","no",13,"may",181,5,-1,0,"no"
49,"management","married","tertiary","no",8054.02298850575,"no","no",17,"nov",325,2,-1,0,"no"
33,"admin.","married","secondary","no",252.873563218391,"yes","no",27,"may",345,1,-1,0,"no"
80,"retired","married","primary","no",1779.31034482759,"no","no",6,"aug",331,2,-1,0,"no"
40,"blue-collar","married","secondary","no",374.712643678161,"yes","yes",7,"jul",112,1,-1,0,"no"
42,"technician","divorced","secondary","no",0,"yes","no",30,"may",115,6,-1,0,"no"
46,"blue-collar","married","secondary","no",141.379310344828,"no","no",20,"aug",381,3,-1,0,"no"
32,"management","single","tertiary","no",801.149425287356,"no","no",7,"aug",119,1,99,3,"no"
37,"services","single","tertiary","no",256.32183908046,"yes","no",28,"may",25,1,-1,0,"no"
32,"student","married","secondary","no",1947.12643678161,"yes","no",28,"jan",929,1,-1,0,"no"
53,"management","married","tertiary","no",5110.34482758621,"yes","no",14,"may",429,1,-1,0,"no"
39,"management","married","tertiary","no",1027.58620689655,"yes","no",20,"apr",491,1,326,1,"no"
31,"technician","divorced","secondary","no",232.183908045977,"yes","no",18,"jul",146,1,-1,0,"no"
34,"management","single","tertiary","no",0,"no","no",21,"aug",191,2,-1,0,"no"
44,"technician","married","tertiary","no",1962.06896551724,"no","no",8,"aug",406,3,-1,0,"no"
35,"technician","married","secondary","no",15698.8505747126,"yes","no",9,"dec",220,2,-1,0,"no"
39,"admin.","married","secondary","no",466.666666666667,"no","no",30,"jul",253,5,-1,0,"no"
55,"services","married","secondary","no",110.344827586207,"no","no",30,"jul",340,2,-1,0,"no"
34,"housemaid","married","secondary","no",0,"yes","no",30,"oct",154,1,-1,0,"yes"
39,"technician","married","tertiary","no",-317.241379310345,"no","yes",11,"aug",121,4,-1,0,"no"
58,"retired","married","secondary","no",474.712643678161,"no","no",27,"aug",104,5,-1,0,"no"
37,"blue-collar","married","primary","no",752.873563218391,"yes","no",5,"feb",127,2,258,4,"no"
56,"retired","divorced","primary","no",797.701149425287,"no","no",29,"jan",144,1,102,1,"yes"
32,"admin.","single","secondary","no",11744.8275862069,"yes","no",19,"nov",149,2,-1,0,"no"
41,"technician","single","tertiary","no",1891.95402298851,"yes","no",4,"feb",261,1,184,6,"yes"
29,"admin.","single","tertiary","no",16.0919540229885,"no","no",29,"sep",87,1,120,1,"no"
44,"management","married","tertiary","no",8775.86206896552,"no","no",21,"aug",719,5,-1,0,"no"
24,"blue-collar","married","secondary","no",10.3448275862069,"yes","no",27,"may",292,7,-1,0,"no"
43,"management","single","secondary","no",1182.75862068966,"yes","no",2,"jun",145,1,-1,0,"no"
26,"admin.","married","tertiary","no",3281.6091954023,"no","no",30,"mar",52,3,-1,0,"no"
39,"admin.","married","secondary","no",298.850574712644,"yes","no",17,"apr",146,1,281,1,"no"
49,"blue-collar","married","secondary","no",2343.67816091954,"yes","no",6,"may",451,1,169,2,"yes"
52,"blue-collar","divorced","primary","no",-111.494252873563,"yes","yes",9,"may",167,4,-1,0,"no"
33,"blue-collar","married","tertiary","no",1683.90804597701,"no","no",19,"aug",98,4,-1,0,"no"
30,"blue-collar","married","secondary","no",143.67816091954,"yes","no",29,"may",238,2,-1,0,"no"
32,"technician","single","tertiary","no",1068.96551724138,"no","no",27,"aug",85,7,-1,0,"no"
27,"management","single","tertiary","no",0,"yes","no",30,"jan",323,4,-1,0,"no"
58,"blue-collar","married","primary","no",83.9080459770115,"no","no",17,"jun",116,1,-1,0,"no"
46,"retired","married","primary","no",-40.2298850574713,"yes","no",7,"may",304,3,-1,0,"no"
28,"management","single","tertiary","no",1552.87356321839,"no","no",10,"dec",267,1,-1,0,"no"
39,"services","married","primary","no",1840.22988505747,"yes","no",23,"may",201,2,-1,0,"no"
41,"services","married","unknown","no",101.149425287356,"yes","no",11,"may",105,1,336,2,"no"
38,"services","married","secondary","no",500,"yes","no",23,"may",193,2,-1,0,"no"
50,"unemployed","divorced","secondary","no",824.137931034483,"yes","no",30,"jan",113,1,-1,0,"no"
56,"services","married","secondary","no",810.344827586207,"yes","no",29,"may",151,2,-1,0,"no"
34,"technician","married","secondary","no",1785.05747126437,"no","no",20,"aug",200,2,-1,0,"no"
33,"blue-collar","divorced","secondary","no",-150.574712643678,"yes","no",16,"may",145,1,-1,0,"no"
61,"technician","married","secondary","no",1368.96551724138,"no","no",21,"may",214,4,-1,0,"yes"
36,"admin.","single","secondary","no",54.0229885057471,"no","yes",9,"jul",36,6,-1,0,"no"
34,"technician","married","tertiary","no",625.287356321839,"yes","yes",18,"nov",58,2,-1,0,"no"
36,"blue-collar","married","secondary","no",790.804597701149,"yes","no",6,"may",174,2,-1,0,"no"
45,"management","married","tertiary","no",278.16091954023,"no","no",30,"apr",587,1,-1,0,"yes"
27,"student","single","tertiary","no",135.632183908046,"no","no",25,"may",112,1,-1,0,"no"
45,"admin.","married","secondary","no",-445.977011494253,"yes","no",14,"jul",175,2,-1,0,"no"
40,"self-employed","married","tertiary","no",1842.52873563218,"no","no",17,"jun",279,1,-1,0,"no"
36,"management","single","secondary","no",1736.7816091954,"yes","no",16,"nov",270,1,-1,0,"yes"
46,"blue-collar","married","primary","no",168.965517241379,"yes","no",6,"may",116,2,169,3,"no"
37,"entrepreneur","married","tertiary","no",960.919540229885,"yes","no",27,"may",129,2,-1,0,"no"
36,"technician","married","secondary","no",63.2183908045977,"yes","no",13,"may",38,2,369,4,"no"
37,"admin.","married","secondary","no",1290.80459770115,"no","yes",28,"may",138,1,-1,0,"no"
22,"student","single","tertiary","no",794.252873563218,"no","no",19,"aug",338,1,-1,0,"yes"
51,"services","married","secondary","no",0,"no","yes",26,"jun",565,3,-1,0,"no"
49,"technician","married","secondary","no",14403.4482758621,"no","no",13,"aug",77,8,-1,0,"no"
35,"management","married","tertiary","no",634.48275862069,"yes","yes",19,"nov",314,2,124,1,"no"
50,"housemaid","married","primary","no",0,"no","no",20,"jun",179,2,-1,0,"no"
31,"services","married","tertiary","no",355.172413793103,"yes","yes",7,"may",294,1,-1,0,"no"
47,"services","single","secondary","no",37.9310344827586,"yes","no",5,"may",298,1,-1,0,"no"
59,"blue-collar","married","secondary","no",782.758620689655,"yes","no",14,"apr",427,2,-1,0,"no"
32,"blue-collar","married","secondary","no",2054.02298850575,"yes","no",12,"may",87,4,357,4,"no"
71,"retired","married","tertiary","no",16344.8275862069,"yes","no",9,"sep",397,1,-1,0,"yes"
31,"management","single","tertiary","no",14447.1264367816,"no","no",9,"sep",344,1,295,1,"yes"
41,"blue-collar","married","primary","no",4.59770114942529,"no","no",23,"jul",74,5,-1,0,"no"
35,"blue-collar","married","primary","no",4122.98850574713,"yes","no",30,"may",148,4,-1,0,"no"
36,"management","married","tertiary","no",291.954022988506,"no","no",6,"jun",161,3,-1,0,"no"
46,"blue-collar","divorced","primary","no",1967.81609195402,"no","no",19,"jun",110,1,-1,0,"no"
46,"blue-collar","married","secondary","no",5580.45977011494,"yes","no",10,"aug",1529,1,397,1,"no"
47,"technician","married","tertiary","no",2767.81609195402,"no","no",12,"aug",236,1,104,1,"no"
35,"management","single","tertiary","no",289.655172413793,"yes","no",8,"aug",89,2,-1,0,"no"
37,"blue-collar","married","secondary","no",397.701149425287,"yes","no",17,"apr",390,1,316,1,"no"
56,"admin.","married","secondary","no",51.7241379310345,"no","no",5,"may",1467,1,-1,0,"yes"
46,"admin.","married","secondary","no",639.080459770115,"yes","yes",15,"may",646,3,-1,0,"yes"
44,"management","divorced","tertiary","no",-816.091954022988,"yes","no",10,"jul",183,1,-1,0,"no"
48,"technician","single","tertiary","no",-633.333333333333,"yes","no",11,"may",168,2,-1,0,"no"
28,"blue-collar","single","secondary","no",64.367816091954,"yes","no",23,"may",66,1,-1,0,"no"
38,"entrepreneur","married","tertiary","no",1740.22988505747,"no","yes",21,"nov",160,3,120,3,"no"
34,"management","single","tertiary","no",204.597701149425,"yes","no",15,"may",14,2,-1,0,"no"
56,"technician","married","secondary","no",412.64367816092,"yes","no",6,"jun",220,4,-1,0,"no"
55,"retired","divorced","secondary","no",1816.09195402299,"no","yes",19,"jun",1007,1,-1,0,"yes"
44,"blue-collar","divorced","secondary","no",254.022988505747,"no","no",30,"jul",149,13,-1,0,"no"
38,"technician","married","tertiary","no",1334.48275862069,"yes","no",8,"may",665,1,-1,0,"no"
53,"retired","married","secondary","no",1468.96551724138,"yes","no",15,"jul",174,3,-1,0,"no"
41,"admin.","single","tertiary","no",1128.73563218391,"no","no",23,"jul",105,1,-1,0,"no"
34,"technician","single","secondary","no",18.3908045977011,"no","no",13,"aug",990,1,-1,0,"yes"
34,"management","single","tertiary","no",1.14942528735632,"no","no",19,"nov",582,1,-1,0,"no"
35,"services","married","secondary","no",147.126436781609,"yes","no",12,"may",136,1,-1,0,"no"
38,"entrepreneur","single","secondary","no",2922.98850574713,"no","no",10,"aug",223,1,414,4,"yes"
42,"entrepreneur","married","tertiary","no",48327.5862068966,"no","no",8,"aug",205,2,-1,0,"no"
56,"blue-collar","married","primary","no",951.724137931035,"yes","no",14,"may",214,1,349,1,"no"
37,"management","divorced","tertiary","no",0,"yes","no",11,"may",217,6,-1,0,"no"
47,"housemaid","married","secondary","no",4528.73563218391,"yes","no",9,"nov",171,2,96,5,"no"
29,"blue-collar","married","secondary","no",143.67816091954,"yes","no",13,"may",50,1,-1,0,"no"
41,"management","married","tertiary","no",160.919540229885,"yes","no",5,"jun",65,3,-1,0,"no"
43,"technician","single","secondary","no",681.609195402299,"yes","no",5,"may",55,1,-1,0,"no"
38,"self-employed","married","secondary","no",857.471264367816,"no","no",20,"jun",256,3,-1,0,"no"
31,"technician","married","secondary","no",677.011494252874,"yes","yes",21,"may",151,1,-1,0,"no"
32,"management","single","tertiary","no",2693.10344827586,"no","no",18,"jul",226,1,-1,0,"no"
40,"management","married","tertiary","no",337.931034482759,"yes","no",23,"jul",97,5,-1,0,"no"
45,"admin.","married","secondary","no",740.229885057471,"no","yes",22,"jul",92,1,-1,0,"no"
43,"management","married","secondary","no",-29.8850574712644,"yes","no",16,"may",343,1,-1,0,"no"
27,"services","single","secondary","no",3855.1724137931,"yes","no",14,"may",493,5,-1,0,"no"
33,"management","single","tertiary","no",26.4367816091954,"no","no",20,"aug",216,3,-1,0,"no"
37,"admin.","married","secondary","no",8.04597701149425,"yes","no",27,"may",224,7,105,1,"no"
60,"admin.","married","secondary","no",4293.10344827586,"no","no",22,"dec",190,1,188,9,"yes"
51,"self-employed","married","unknown","no",2406.89655172414,"no","no",8,"jun",458,6,-1,0,"yes"
44,"blue-collar","married","secondary","no",583.908045977012,"yes","no",20,"apr",222,1,154,1,"no"
48,"management","married","unknown","no",0,"yes","no",8,"may",612,1,344,1,"no"
57,"blue-collar","married","primary","no",106.896551724138,"yes","no",17,"apr",137,1,-1,0,"no"
29,"technician","single","tertiary","no",0,"yes","no",7,"may",104,2,-1,0,"no"
50,"services","married","secondary","no",30337.9310344828,"no","no",25,"aug",206,4,-1,0,"no"
36,"services","married","secondary","no",-12.6436781609195,"yes","no",30,"jul",172,28,-1,0,"no"
49,"technician","married","tertiary","no",601.149425287356,"yes","no",3,"mar",152,2,-1,0,"yes"
49,"technician","married","secondary","yes",-85.0574712643678,"yes","no",19,"nov",114,1,-1,0,"no"
35,"management","married","tertiary","no",0,"no","no",11,"jul",89,1,-1,0,"no"
39,"technician","single","secondary","no",140.229885057471,"yes","no",2,"jun",158,1,-1,0,"no"
